No,Classification,Name of Cultural Heritage,Korean,ccebAsno,heritage_url,img
285,National Treasure,"Yogacarabhumi Sastra (Discourse on the Stages of Yogic Practice), the First Tripitaka Koreana Edition, Volume 53",초조본 유가사지론 권53 ( 初雕本 瑜伽師地論 卷五十三 ),02760000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02760000&sCcebCtcd=23&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Yogacarabhumi+Sastra+(Discourse+on+the+Stages+of+Yogic+Practice),+the+First+Tripitaka+Koreana+Edition,+Volume+53",newdataset/newdata/285/285.jpg
286,National Treasure,"Avatamsaka Sutra (The Flower Garland Sutra), Zhou Version, the First Tripitaka Koreana Edition, Volume 36",초조본 대방광불화엄경 주본 권36 ( 初雕本 大方廣佛華嚴經 周本 卷三十六 ),02770000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02770000&sCcebCtcd=32&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Avatamsaka+Sutra+(The+Flower+Garland+Sutra),+Zhou+Version,+the+First+Tripitaka+Koreana+Edition,+Volume+36",newdataset/newdata/286/286.jpg
287,National Treasure,"Avatamsaka Sutra (The Flower Garland Sutra), Zhou Version, the First Tripitaka Koreana Edition, Volume 74",초조본 대방광불화엄경 주본 권74 ( 初雕本 大方廣佛華嚴經 周本 卷七十四 ),02790000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02790000&sCcebCtcd=33&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Avatamsaka+Sutra+(The+Flower+Garland+Sutra),+Zhou+Version,+the+First+Tripitaka+Koreana+Edition,+Volume+74",newdataset/newdata/287/287.jpg
288,National Treasure,"Bronze Bell with Inscription of ""Cheonheungsa Temple"" in Seonggeosan Mountain",성거산 천흥사명 동종 ( 聖居山 天興寺銘 銅鍾 ),02800000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02800000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Bronze+Bell+with+Inscription+of+""Cheonheungsa+Temple""+in+Seonggeosan+Mountain",newdataset/newdata/288/288.jpg
289,National Treasure,White Porcelain Bottle-shaped Ewer,백자 병형 주전자 ( 白磁 甁形 注子 ),02810000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02810000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=White+Porcelain+Bottle-shaped+Ewer,newdataset/newdata/289/289.jpg
290,National Treasure,"Wooden Seated Amitabha Buddha and Excavated Relics of Heukseoksa Temple, Yeongju",영주 흑석사 목조아미타여래좌상 및 복장유물 ( 榮州 黑石寺 木造阿彌陀如來坐像 및 腹藏遺物 ),02820000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02820000&sCcebCtcd=37&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Wooden+Seated+Amitabha+Buddha+and+Excavated+Relics+of+Heukseoksa+Temple,+Yeongju",newdataset/newdata/290/290.jpg
291,National Treasure,Tonggam sokpyeon (Supplement to the Comprehensive Mirror for Aid in Government),통감속편 ( 通鑑續編 ),02830000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02830000&sCcebCtcd=31&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Tonggam+sokpyeon+(Supplement+to+the+Comprehensive+Mirror+for+Aid+in+Government),newdataset/newdata/291/291.jpg
292,National Treasure,"Maha prajnaparamita Sutra (Perfection of Transcendental Wisdom), the First Tripitaka Koreana Edition, Volumes 162, 170, and 463","초조본 대반야바라밀다경 권162, 170, 463 ( 初雕本 大般若波羅蜜多經 卷一百六十二, 一百七十, 四百六十三 )",02840000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02840000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Maha+prajnaparamita+Sutra+(Perfection+of+Transcendental+Wisdom),+the+First+Tripitaka+Koreana+Edition,+Volumes+162,+170,+and+463",newdataset/newdata/292/292.jpg
293,National Treasure,"Petroglyphs of Bangudae Terrace in Daegok-ri, Ulju",울주 대곡리 반구대 암각화 ( 蔚州 大谷里 盤龜臺 岩刻畫 ),02850000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02850000&sCcebCtcd=26&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Petroglyphs+of+Bangudae+Terrace+in+Daegok-ri,+Ulju",newdataset/newdata/293/293.jpg
294,National Treasure,"White Porcelain Bowls with Inscription of ""Cheon (天),"" ""Ji (地),"" ""Hyeon (玄),"" and ""Hwang (黃)""",백자 ‘천’ ‘지’ ‘현’ ‘황‘명 발 ( 白磁 ‘天’‘地’‘玄’‘黃’銘 鉢 ),02860000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02860000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=White+Porcelain+Bowls+with+Inscription+of+""Cheon+(天),""+""Ji+(地),""+""Hyeon+(玄),""+and+""Hwang+(黃)""",newdataset/newdata/294/294.jpg
295,National Treasure,Great Gilt-bronze Incense Burner of Baekje,백제 금동대향로 ( 百濟 金銅大香爐 ),02870000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02870000&sCcebCtcd=34&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Great+Gilt-bronze+Incense+Burner+of+Baekje,newdataset/newdata/295/295.jpg
296,National Treasure,"Stone Reliquary from Temple Site in Neungsan-ri, Buyeo",부여 능산리사지 석조사리감 ( 扶餘 陵山里寺址 石造舍利龕 ),02880000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02880000&sCcebCtcd=34&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Stone+Reliquary+from+Temple+Site+in+Neungsan-ri,+Buyeo",newdataset/newdata/296/296.jpg
297,National Treasure,"Five-story Stone Pagoda in Wanggung-ri, Iksan",익산 왕궁리 오층석탑 ( 益山 王宮里 五層石塔 ),02890000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02890000&sCcebCtcd=35&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Five-story+Stone+Pagoda+in+Wanggung-ri,+Iksan",newdataset/newdata/297/297.jpg
298,National Treasure,"Daeungjeon Hall and Ordination Platform of Tongdosa Temple, Yangsan",양산 통도사 대웅전 및 금강계단 ( 梁山 通度寺 大雄殿 및 金剛戒壇 ),02900000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02900000&sCcebCtcd=38&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Daeungjeon+Hall+and+Ordination+Platform+of+Tongdosa+Temple,+Yangsan",newdataset/newdata/298/298.jpg
299,National Treasure,"Yonggam sugyeong (The Handy Mirror in the Dragon Shrine), Volumes 3-4",용감수경 권3~4 ( 龍龕手鏡 卷三~四 ),02910000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02910000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Yonggam+sugyeong+(The+Handy+Mirror+in+the+Dragon+Shrine),+Volumes+3-4",newdataset/newdata/299/299.jpg
300,National Treasure,"Documents of Sangwonsa Temple, Pyeongchang",평창 상원사 중창권선문 ( 平昌 上院寺 重創勸善文 ),02920000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02920000&sCcebCtcd=32&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Documents+of+Sangwonsa+Temple,+Pyeongchang",newdataset/newdata/300/300.jpg
301,National Treasure,"Gilt-bronze Standing Avalokitesvara Bodhisattva from Gyuam-ri, Buyeo",부여 규암리 금동관음보살입상 ( 扶餘 窺岩里 金銅觀音菩薩立像 ),02930000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02930000&sCcebCtcd=34&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Gilt-bronze+Standing+Avalokitesvara+Bodhisattva+from+Gyuam-ri,+Buyeo",newdataset/newdata/301/301.jpg
302,National Treasure,"White Porcelain Bottle with Grass and Insect Design in Underglaze Iron, Copper, and Cobalt Blue",백자 청화철채동채초충문 병 ( 白磁 靑畵鐵彩銅彩草蟲文 甁 ),02940000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02940000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=White+Porcelain+Bottle+with+Grass+and+Insect+Design+in+Underglaze+Iron,+Copper,+and+Cobalt+Blue",newdataset/newdata/302/302.jpg
303,National Treasure,"Gilt-bronze Crown from Sinchon-ri, Naju",나주 신촌리 금동관 ( 羅州 新村里 金銅冠 ),02950000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02950000&sCcebCtcd=36&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Gilt-bronze+Crown+from+Sinchon-ri,+Naju",newdataset/newdata/303/303.jpg
304,National Treasure,Hanging Painting of Chiljangsa Temple (Five Buddhas),칠장사 오불회 괘불탱 ( 七長寺 五佛會 掛佛幀 ),02960000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02960000&sCcebCtcd=31&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Hanging+Painting+of+Chiljangsa+Temple+(Five+Buddhas),newdataset/newdata/304/304.jpg
305,National Treasure,Hanging Painting of Ansimsa Temple (The Vulture Peak Assembly),안심사 영산회 괘불탱 ( 安心寺 靈山會 掛佛幀 ),02970000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02970000&sCcebCtcd=33&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Hanging+Painting+of+Ansimsa+Temple+(The+Vulture+Peak+Assembly),newdataset/newdata/305/305.jpg
306,National Treasure,Hanging Painting of Gapsa Temple (Buddha Triad),갑사 삼신불 괘불탱 ( 甲寺 三身佛 掛佛幀 ),02980000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02980000&sCcebCtcd=34&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Hanging+Painting+of+Gapsa+Temple+(Buddha+Triad),newdataset/newdata/306/306.jpg
307,National Treasure,Hanging Painting of Sinwonsa Temple (Rocana Buddha),신원사 노사나불 괘불탱 ( 新元寺 盧舍那佛 掛佛幀 ),02990000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02990000&sCcebCtcd=34&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Hanging+Painting+of+Sinwonsa+Temple+(Rocana+Buddha),newdataset/newdata/307/307.jpg
308,National Treasure,Hanging Painting of Janggoksa Temple (Maitreya Buddha),장곡사 미륵불 괘불탱 ( 長谷寺 彌勒佛 掛佛幀 ),03000000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03000000&sCcebCtcd=34&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Hanging+Painting+of+Janggoksa+Temple+(Maitreya+Buddha),newdataset/newdata/308/308.jpg
309,National Treasure,Hanging Painting of Hwaeomsa Temple (The Vulture Peak Assembly),화엄사 영산회 괘불탱 ( 華嚴寺 靈山會 掛佛幀 ),03010000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03010000&sCcebCtcd=36&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Hanging+Painting+of+Hwaeomsa+Temple+(The+Vulture+Peak+Assembly),newdataset/newdata/309/309.jpg
310,National Treasure,Hanging Painting of Cheonggoksa Temple (The Vulture Peak Assembly),청곡사 영산회 괘불탱 ( 靑谷寺 靈山會 掛佛幀 ),03020000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03020000&sCcebCtcd=38&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Hanging+Painting+of+Cheonggoksa+Temple+(The+Vulture+Peak+Assembly),newdataset/newdata/310/310.jpg
311,National Treasure,Seungjeongwon ilgi (Diaries of the Royal Secretariat),승정원일기 ( 承政院日記 ),03030000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03030000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Seungjeongwon+ilgi+(Diaries+of+the+Royal+Secretariat),newdataset/newdata/311/311.jpg
312,National Treasure,"Jinnamgwan Hall, Yeosu",여수 진남관 ( 麗水 鎭南館 ),03040000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03040000&sCcebCtcd=36&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Jinnamgwan+Hall,+Yeosu",newdataset/newdata/312/312.jpg
313,National Treasure,"Sebyeonggwan Hall, Tongyeong",통영 세병관 ( 統營 洗兵館 ),03050000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03050000&sCcebCtcd=38&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Sebyeonggwan+Hall,+Tongyeong",newdataset/newdata/313/313.jpg
314,National Treasure,"Samguk yusa (Memorabilia of the Three Kingdoms), Volumes 3-5",삼국유사 권3~5 ( 三國遺事 卷三~五 ),03060000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03060000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Samguk+yusa+(Memorabilia+of+the+Three+Kingdoms),+Volumes+3-5",newdataset/newdata/314/314.jpg
315,National Treasure,Samguk yusa (Memorabilia of the Three Kingdoms),삼국유사 ( 三國遺事 ),03060200,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03060200&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Samguk+yusa+(Memorabilia+of+the+Three+Kingdoms),newdataset/newdata/315/315.jpg
316,National Treasure,"Samguk Yusa(Memorabilia of the Three Kingdos), Volumes 1~2",삼국유사 권1~2 ( 三國遺事 卷一~二 ),03060300,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03060300&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Samguk+Yusa(Memorabilia+of+the+Three+Kingdos),+Volumes+1~2",newdataset/newdata/316/316.jpg
317,National Treasure,"Samguk Yusa(Memorabilia of the Three Kingdos), Volumes 4~5",삼국유사 권4~5 ( 三國遺事 卷四~五 ),03060400,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03060400&sCcebCtcd=21&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Samguk+Yusa(Memorabilia+of+the+Three+Kingdos),+Volumes+4~5",newdataset/newdata/317/317.jpg
318,National Treasure,"Rock-carved Standing Buddha Triad in Dongmun-ri, Taean",태안 동문리 마애삼존불입상 ( 泰安 東門里 磨崖三尊佛立像 ),03070000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03070000&sCcebCtcd=34&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Rock-carved+Standing+Buddha+Triad+in+Dongmun-ri,+Taean",newdataset/newdata/318/318.jpg
319,National Treasure,"Rock-carved Seated Buddha at Bungmireugam Hermitage of Daeheungsa Temple, Haenam",해남 대흥사 북미륵암 마애여래좌상 ( 海南 大興寺 北彌勒庵 磨崖如來坐像 ),03080000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03080000&sCcebCtcd=36&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Rock-carved+Seated+Buddha+at+Bungmireugam+Hermitage+of+Daeheungsa+Temple,+Haenam",newdataset/newdata/319/319.jpg
320,National Treasure,White Porcelain Moon Jar,백자 달항아리(2007-1) ( 白磁 壺(2007-1) ),03090000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03090000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=White+Porcelain+Moon+Jar,newdataset/newdata/320/320.jpg
321,National Treasure,White Porcelain Moon Jar,백자 달항아리(2007-2) ( 白磁 壺(2007-2) ),03100000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03100000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=White+Porcelain+Moon+Jar,newdataset/newdata/321/321.jpg
322,National Treasure,"Daeungjeon Hall of Bongjeongsa Temple, Andong",안동 봉정사 대웅전 ( 安東 鳳停寺 大雄殿 ),03110000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03110000&sCcebCtcd=37&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Daeungjeon+Hall+of+Bongjeongsa+Temple,+Andong",newdataset/newdata/322/322.jpg
323,National Treasure,"Rock-carved Buddhas at Chilburam Hermitage in Namsan Mountain, Gyeongju",경주 남산 칠불암 마애불상군 ( 慶州 南山 七佛庵 磨崖佛像群 ),03120000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03120000&sCcebCtcd=37&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Rock-carved+Buddhas+at+Chilburam+Hermitage+in+Namsan+Mountain,+Gyeongju",newdataset/newdata/323/323.jpg
324,National Treasure,"Mural Painting in Geungnakjeon Hall of Muwisa Temple, Gangjin (Amitabha Buddha Triad)",강진 무위사 극락전 아미타여래삼존벽화 ( 康津 無爲寺 極樂殿 阿彌陀如來三尊壁畵 ),03130000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03130000&sCcebCtcd=36&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Mural+Painting+in+Geungnakjeon+Hall+of+Muwisa+Temple,+Gangjin+(Amitabha+Buddha+Triad)",newdataset/newdata/324/324.jpg
325,National Treasure,"Buddhist Painting of Songgwangsa Temple, Suncheon (Illustration of the Avatamsaka Sutra)",순천 송광사 화엄경변상도 ( 順天 松廣寺 華嚴經變相圖 ),03140000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03140000&sCcebCtcd=36&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Buddhist+Painting+of+Songgwangsa+Temple,+Suncheon+(Illustration+of+the+Avatamsaka+Sutra)",newdataset/newdata/325/325.jpg
326,National Treasure,"Stele of Buddhist Monk Jijeung at Bongamsa Temple, Mungyeong",문경 봉암사 지증대사탑비 ( 聞慶 鳳巖寺 智證大師塔碑 ),03150000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03150000&sCcebCtcd=37&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Stele+of+Buddhist+Monk+Jijeung+at+Bongamsa+Temple,+Mungyeong",newdataset/newdata/326/326.jpg
327,National Treasure,"Geungnakjeon Hall of Hwaamsa Temple, Wanju",완주 화암사 극락전 ( 完州 花巖寺 極樂殿 ),03160000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03160000&sCcebCtcd=35&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Geungnakjeon+Hall+of+Hwaamsa+Temple,+Wanju",newdataset/newdata/327/327.jpg
328,National Treasure,Portrait of King Taejo of Joseon,조선태조어진 ( 朝鮮太祖御眞 ),03170000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03170000&sCcebCtcd=35&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Portrait+of+King+Taejo+of+Joseon,newdataset/newdata/328/328.jpg
329,National Treasure,"Sillabi Monument in Jungseong-ri, Pohang",포항 중성리 신라비 ( 浦項 中城里 新羅碑 ),03180000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03180000&sCcebCtcd=37&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Sillabi+Monument+in+Jungseong-ri,+Pohang",newdataset/newdata/329/329.jpg
330,National Treasure,Dongui bogam (Principles and Practice of Eastern Medicine),동의보감(2015-1) ( 東醫寶鑑(2015-1) ),03190100,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03190100&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Dongui+bogam+(Principles+and+Practice+of+Eastern+Medicine),newdataset/newdata/330/330.jpg
331,National Treasure,Dongui bogam (Principles and Practice of Eastern Medicine),동의보감(2015-2) ( 東醫寶鑑(2015-2) ),03190200,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03190200&sCcebCtcd=31&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Dongui+bogam+(Principles+and+Practice+of+Eastern+Medicine),newdataset/newdata/331/331.jpg
332,National Treasure,Dongui bogam (Principles and Practice of Eastern Medicine),동의보감(2015-3) ( 東醫寶鑑(2015-3) ),03190300,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03190300&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Dongui+bogam+(Principles+and+Practice+of+Eastern+Medicine),newdataset/newdata/332/332.jpg
333,National Treasure,"Worin cheongangjigok (Songs of the Moon’s Reflection on a Thousand Rivers), Volume 1",월인천강지곡 권상 ( 月印千江之曲 卷上 ),03200000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03200000&sCcebCtcd=31&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Worin+cheongangjigok+(Songs+of+the+Moon’s+Reflection+on+a+Thousand+Rivers),+Volume+1",newdataset/newdata/333/333.jpg
334,National Treasure,"Wooden Amitabha Buddha Altarpiece at Daeseungsa Temple, Mungyeong",문경 대승사 목각아미타여래설법상 ( 聞慶 大乘寺 木刻阿彌陀如來說法像 ),03210000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03210000&sCcebCtcd=37&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Wooden+Amitabha+Buddha+Altarpiece+at+Daeseungsa+Temple,+Mungyeong",newdataset/newdata/334/334.jpg
335,National Treasure,Samguk sagi(History of the Three Kingdoms),삼국사기(2018-1) ( 三國史記(2018-1) ),03220100,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03220100&sCcebCtcd=37&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Samguk+sagi(History+of+the+Three+Kingdoms),newdataset/newdata/335/335.jpg
336,National Treasure,Samguk sagi(History of the Three Kingdoms),삼국사기(2018-2) ( 三國史記(2018-2) ),03220200,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03220200&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Samguk+sagi(History+of+the+Three+Kingdoms),newdataset/newdata/336/336.jpg
337,National Treasure,"Stone Standing Maitreya Bodhisattva of Gwanchoksa Temple, Nonsan",논산 관촉사 석조미륵보살입상 ( 論山 灌燭寺 石造彌勒菩薩立像 ),03230000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03230000&sCcebCtcd=34&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Stone+Standing+Maitreya+Bodhisattva+of+Gwanchoksa+Temple,+Nonsan",newdataset/newdata/337/337.jpg
338,National Treasure,Royal Certificate of Meritorious Subject Issued to Yi Je,이제 개국공신교서 ( 李濟 開國功臣敎書 ),03240000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03240000&sCcebCtcd=38&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Royal+Certificate+of+Meritorious+Subject+Issued+to+Yi+Je,newdataset/newdata/338/338.jpg
339,National Treasure,Gisa gyecheop (Album of Paintings of the Gatherings of Elders),기사계첩 ( 己亥《耆社契帖》 ),03250000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03250000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Gisa+gyecheop+(Album+of+Paintings+of+the+Gatherings+of+Elders),newdataset/newdata/339/339.jpg
340,National Treasure,Celadon jar ’the 4th Chunhwa year’,청자 ‘순화4년’명 항아리 ( 靑磁 ‘淳化四年’銘 壺 ),03260000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03260000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Celadon+jar+’the+4th+Chunhwa+year’,newdataset/newdata/340/340.jpg
